1.0     1.0     0.0043674120408690184
1.0     2.0     0.005568372751973607
1.0     3.0     0.0052128410034539335
1.0     4.0     0.005861305978008791
1.0     5.0     0.00532731322446487
1.0     6.0     0.004511588432657724
1.0     7.0     0.004661082337073424
1.0     8.0     0.005772025406999623
1.0     9.0     0.005502191590811561
1.0     10.0    0.004879153139317073
1.0     11.0    0.004804150609833397
1.0     12.0    0.004595279343663001
1.0     13.0    0.0044698654215092155
1.0     14.0    0.0057515120371051985
1.0     15.0    0.004484833635427156
1.0     16.0    0.0053853795963497205
1.0     17.0    0.004733571937089529
1.0     18.0    0.005428336959286552
1.0     19.0    0.005161372044444568
1.0     20.0    0.00597220577245464
1.0     21.0    0.005765195974738364
1.0     22.0    0.0056586101572524755
1.0     23.0    0.005757599247935913
1.0     24.0    0.005123941530823569
1.0     25.0    0.004346555029887471
1.0     26.0    0.005366482207884722
1.0     27.0    0.005858503760109402
1.0     28.0    0.004639617134245833
1.0     29.0    0.005483603273209284
1.0     30.0    0.0052346288206055755
1.0     31.0    0.005626967050742977
1.0     32.0    0.0062007593985806825
1.0     33.0    0.005668407788455386
1.0     34.0    0.004928849577613782
1.0     35.0    0.0047943729048410535
1.0     36.0    0.005536286486853649
1.0     37.0    0.004864258665787766
1.0     38.0    0.005009169942005548
1.0     39.0    0.005522356242424362
1.0     40.0    0.004902253269018623
1.0     41.0    0.0051916393808653675
1.0     42.0    0.004228713922870679
1.0     43.0    0.005025468821408255
1.0     44.0    0.004875261325915049
1.0     45.0    0.005466419510951081
1.0     46.0    0.005342041038923295
1.0     47.0    0.004989344640419549
1.0     48.0    0.005498319135568038
1.0     49.0    0.005441006323966869
1.0     50.0    0.00513278142982022
1.0     51.0    0.005131304114307484
1.0     52.0    0.004678888195655727
1.0     53.0    0.004815434272965557
1.0     54.0    0.005258682889454779
1.0     55.0    0.0043315835196849365
1.0     56.0    0.005151594297591985
1.0     57.0    0.005002389589582726
1.0     58.0    0.0045711591313590955
1.0     59.0    0.005050172683469674
1.0     60.0    0.0043340674669436665
1.0     61.0    0.0051087319965322986
1.0     62.0    0.004937824782407651
1.0     63.0    0.004073362582232277
1.0     64.0    0.005578076196208031
1.0     65.0    0.005140406610282387
1.0     66.0    0.005151817005829805
1.0     67.0    0.005899343838376903
1.0     68.0    0.0038098742174209393
1.0     69.0    0.00408506560664363
1.0     70.0    0.004710267728511983
1.0     71.0    0.005661039088776514
1.0     72.0    0.004294817260418738
1.0     73.0    0.005333508159249613
1.0     74.0    0.004474208280339023
1.0     75.0    0.0046701054934951206
1.0     76.0    0.005018376052614414
1.0     77.0    0.00515479151612076
1.0     78.0    0.0051747148436799666
1.0     79.0    0.004771003800618052
1.0     80.0    0.005329285289019018
1.0     81.0    0.005584150137950515
1.0     82.0    0.0048543496532001545
1.0     83.0    0.005000568558416607
1.0     84.0    0.004675395655581564
1.0     85.0    0.005173408420325589
1.0     86.0    0.0060950818140517145
1.0     87.0    0.005200907303277112
1.0     88.0    0.004553094176409612
1.0     89.0    0.005616295633350269
1.0     90.0    0.005156173594343292
1.0     91.0    0.00545731136934722
1.0     92.0    0.003929485304853493
1.0     93.0    0.00475001632845382
1.0     94.0    0.004913618578885967
1.0     95.0    0.004416638439425126
1.0     96.0    0.005517041632592629
1.0     97.0    0.005291960371915358
1.0     98.0    0.005006354963424278
1.0     99.0    0.005964674823114378
1.0     100.0   0.004764176693997873
1.0     101.0   0.004253022866736864
1.0     102.0   0.004743612097486987
1.0     103.0   0.004461609901144046
1.0     104.0   0.0057293046826539145
1.0     105.0   0.00613119071746595
1.0     106.0   0.007841643051821978
1.0     107.0   0.00780880059146997
1.0     108.0   0.006356642337794634
1.0     109.0   0.005163461786817194
1.0     110.0   0.004734199463077739
1.0     111.0   0.005328900963912896
1.0     112.0   0.004566367753276041
1.0     113.0   0.004242339136125874
1.0     114.0   0.005622745356985783
1.0     115.0   0.0050489952091996625
1.0     116.0   0.004916224184403886
1.0     117.0   0.0046864477809341245
1.0     118.0   0.005351051206544609
1.0     119.0   0.0053784079075810355
1.0     120.0   0.005302026434691699
1.0     121.0   0.004684813754850656
1.0     122.0   0.004924178441526488
1.0     123.0   0.00489911721841143
1.0     124.0   0.005330535017298566
1.0     125.0   0.004173190424730862
1.0     126.0   0.0053067758558831
1.0     127.0   0.004555433138192925
1.0     128.0   0.005019470634189405
1.0     129.0   0.005674089248507198
1.0     130.0   0.004923842888918172
1.0     131.0   0.005551839400204282
1.0     132.0   0.004776243385228059
1.0     133.0   0.00526306978257382
1.0     134.0   0.005097499806693133
