1.0     1.0     5.242885663363464e-22
1.0     2.0     3.4872615319944465e-19
1.0     3.0     8.533047625744066e-17
1.0     4.0     7.681204685202095e-15
1.0     5.0     2.543665647376923e-13
1.0     6.0     3.0988191387218256e-12
1.0     7.0     1.3887943864964021e-11
1.0     8.0     2.289734845645553e-11
1.0     9.0     1.3887943864964021e-11
1.0     10.0    3.0988191387218256e-12
1.0     11.0    2.543665647376923e-13
1.0     12.0    7.681204685202095e-15
1.0     13.0    8.533047625744066e-17
1.0     14.0    3.4872615319944465e-19
1.0     15.0    5.242885663363464e-22
2.0     1.0     3.4872615319944465e-19
2.0     2.0     2.3195228302435696e-16
2.0     3.0     5.675685232632723e-14
2.0     4.0     5.109089028063325e-12
2.0     5.0     1.6918979226151304e-10
2.0     6.0     2.061153622438558e-09
2.0     7.0     9.237449661970594e-09
2.0     8.0     1.522997974471263e-08
2.0     9.0     9.237449661970594e-09
2.0     10.0    2.061153622438558e-09
2.0     11.0    1.6918979226151304e-10
2.0     12.0    5.109089028063325e-12
2.0     13.0    5.675685232632723e-14
2.0     14.0    2.3195228302435696e-16
2.0     15.0    3.4872615319944465e-19
3.0     1.0     8.533047625744066e-17
3.0     2.0     5.675685232632723e-14
3.0     3.0     1.388794386496407e-11
3.0     4.0     1.2501528663867426e-09
3.0     5.0     4.139937718785167e-08
3.0     6.0     5.04347662567889e-07
3.0     7.0     2.2603294069810585e-06
3.0     8.0     3.7266531720786777e-06
3.0     9.0     2.2603294069810585e-06
3.0     10.0    5.04347662567889e-07
3.0     11.0    4.139937718785167e-08
3.0     12.0    1.2501528663867426e-09
3.0     13.0    1.388794386496407e-11
3.0     14.0    5.675685232632723e-14
3.0     15.0    8.533047625744066e-17
4.0     1.0     7.681204685202095e-15
4.0     2.0     5.109089028063325e-12
4.0     3.0     1.2501528663867426e-09
4.0     4.0     1.1253517471925912e-07
4.0     5.0     3.726653172078671e-06
4.0     6.0     4.5399929762484854e-05
4.0     7.0     0.00020346836901064417
4.0     8.0     0.00033546262790251185
4.0     9.0     0.00020346836901064417
4.0     10.0    4.5399929762484854e-05
4.0     11.0    3.726653172078671e-06
4.0     12.0    1.1253517471925912e-07
4.0     13.0    1.2501528663867426e-09
4.0     14.0    5.109089028063325e-12
4.0     15.0    7.681204685202095e-15
5.0     1.0     2.543665647376923e-13
5.0     2.0     1.6918979226151304e-10
5.0     3.0     4.139937718785167e-08
5.0     4.0     3.726653172078671e-06
5.0     5.0     0.00012340980408667956
5.0     6.0     0.0015034391929775724
5.0     7.0     0.006737946999085467
5.0     8.0     0.011108996538242306
5.0     9.0     0.006737946999085467
5.0     10.0    0.0015034391929775724
5.0     11.0    0.00012340980408667956
5.0     12.0    3.726653172078671e-06
5.0     13.0    4.139937718785167e-08
5.0     14.0    1.6918979226151304e-10
5.0     15.0    2.543665647376923e-13
6.0     1.0     3.0988191387218256e-12
6.0     2.0     2.061153622438558e-09
6.0     3.0     5.04347662567889e-07
6.0     4.0     4.5399929762484854e-05
6.0     5.0     0.0015034391929775724
6.0     6.0     0.01831563888873418
6.0     7.0     0.0820849986238988
6.0     8.0     0.1353352832366127
6.0     9.0     0.0820849986238988
6.0     10.0    0.01831563888873418
6.0     11.0    0.0015034391929775724
6.0     12.0    4.5399929762484854e-05
6.0     13.0    5.04347662567889e-07
6.0     14.0    2.061153622438558e-09
6.0     15.0    3.0988191387218256e-12
7.0     1.0     1.3887943864964021e-11
7.0     2.0     9.237449661970594e-09
7.0     3.0     2.2603294069810585e-06
7.0     4.0     0.00020346836901064417
7.0     5.0     0.006737946999085467
7.0     6.0     0.0820849986238988
7.0     7.0     0.36787944117144233
7.0     8.0     0.6065306597126334
7.0     9.0     0.36787944117144233
7.0     10.0    0.0820849986238988
7.0     11.0    0.006737946999085467
7.0     12.0    0.00020346836901064417
7.0     13.0    2.2603294069810585e-06
7.0     14.0    9.237449661970594e-09
7.0     15.0    1.3887943864964021e-11
8.0     1.0     2.289734845645553e-11
8.0     2.0     1.522997974471263e-08
8.0     3.0     3.7266531720786777e-06
8.0     4.0     0.00033546262790251185
8.0     5.0     0.011108996538242306
8.0     6.0     0.1353352832366127
8.0     7.0     0.6065306597126334
8.0     8.0     1.0
8.0     9.0     0.6065306597126334
8.0     10.0    0.1353352832366127
8.0     11.0    0.011108996538242306
8.0     12.0    0.00033546262790251185
8.0     13.0    3.7266531720786777e-06
8.0     14.0    1.522997974471263e-08
8.0     15.0    2.289734845645553e-11
9.0     1.0     1.3887943864964021e-11
9.0     2.0     9.237449661970594e-09
9.0     3.0     2.2603294069810585e-06
9.0     4.0     0.00020346836901064417
9.0     5.0     0.006737946999085467
9.0     6.0     0.0820849986238988
9.0     7.0     0.36787944117144233
