    0.717507171630859419E+00    0.598063945770263672E+01    0.786235511302947998E+00    0.355972242355346680E+01    0.263104796409606934E+01    0.483570661436197480E+00    0.132054102423690356E+01    0.777539634704589977E+00    0.977934908866882324E+02    0.764540910720825195E+00    0.189349269866943359E+01   -0.101059964901834935E+09   -0.340101220333519727E+01    1
    0.335433101654052712E+00    0.101176786422729492E+03    0.801929891109466553E+00    0.388564729690551758E+01    0.572388648986816406E+00    0.118929858926355903E+01    0.302751197943357309E+00    0.385777902603149425E+00    0.146761143207550049E+02    0.932991504669189453E-03    0.830547928810119629E+00   -0.937987844115232527E+08   -0.343434553666853093E+01    1
    0.680365514755248979E+00    0.173334238529205322E+03    0.788470685482025146E+00    0.345273113250732422E+01    0.126099658012390137E+01   -0.197970431038206596E+01   -0.111997475810413571E+01    0.836972761154174849E+00    0.137940859794616699E+03    0.988650023937225342E+00    0.627886414527893066E+00   -0.709776097446882129E+08   -0.346767887000186459E+01    1
    0.874141263961792037E+00    0.577434968948364258E+02    0.924291312694549561E+00    0.290962743759155273E+01    0.212857890129089355E+01    0.107463633055592078E+01   -0.198663676195972028E+00    0.479509067535400402E+00    0.966769838333129883E+02    0.222452104091644287E+00    0.373933076858520508E+00   -0.638681149709126949E+08   -0.350101220333519692E+01    1
    0.506596326828002930E+00    0.107790845632553101E+03    0.795352697372436523E+00    0.243538069725036621E+01    0.105429744720458984E+01    0.108894828645381203E+01    0.651541933346612034E+00    0.652161407470703169E+00    0.145718997716903687E+03    0.967531204223632812E+00    0.170541632175445557E+01   -0.523556086720343232E+08   -0.353434553666853013E+01    1
    0.324829149246215865E+00    0.805785262584686279E+02    0.680505812168121338E+00    0.310362625122070312E+01    0.196312332153320312E+01    0.857807061362982348E-01    0.231004777165129717E-01    0.264347505569458019E+00    0.115531432628631592E+03    0.374909281730651855E+00    0.109185421466827393E+01   -0.477668847528910935E+08   -0.356767887000186423E+01    1
    0.442207622528076216E+00    0.169849265813827515E+03    0.549623250961303711E+00    0.391171073913574219E+01    0.438960075378417969E+00   -0.122248225201324701E+01   -0.187191057022073193E+01    0.343308734893798873E+00    0.179772140979766846E+03    0.908351361751556396E+00    0.727562904357910156E-01   -0.463928250774104297E+08   -0.360101220333519745E+01    1
    0.947659254074096680E+00    0.613783729076385498E+02    0.325542271137237549E+00    0.391873049736022949E+01    0.220409870147705078E+01    0.951000281856394292E+00    0.106727597698868693E+00    0.984179782867431685E+00    0.678197515010833740E+02    0.671284079551696777E+00    0.181933903694152832E+01   -0.381463996223708093E+08   -0.363434553666853066E+01    1
    0.828164052963256792E+00    0.984822607040405273E+02    0.581182718276977539E+00    0.298408055305480957E+01    0.401779413223266602E+00   -0.477976982396271122E+00   -0.646798408454865914E+00    0.903756189346313521E+00    0.871311521530151367E+02    0.167632997035980225E+00    0.496574401855468750E+00   -0.268050658481379040E+08   -0.366767887000186432E+01    1
    0.823890161514282182E+00    0.119886996746063232E+03    0.733252048492431641E+00    0.129037594795227051E+01    0.708698511123657227E+00   -0.789323728295539088E-02   -0.101949927339479898E+00    0.376184701919555664E+00    0.551404237747192383E+02    0.857790231704711914E+00    0.199216055870056152E+01   -0.242634053770607673E+08   -0.370101220333519754E+01    1
