   -0.600774948245366008E-02    0.225398024028792589E-01    0.160145223066432463E+01    0.433856748811810235E-03    0.411391831265719900E-02    0.211605589141040912E+00    0.190996900164398159E+00    0.500346567143051434E+05
    0.181590856102725809E-01    0.149525987302592690E-01    0.160084980444023350E+01    0.190287549343593453E-02    0.233791974786594359E-02    0.209329777667276978E+00    0.192869566401763698E+00    0.500356623885395456E+05
   -0.585553227311448078E-02    0.720170028923659746E-02    0.159922951141403380E+01    0.253485835154962846E-02   -0.257435008327701516E-03    0.208062591845690925E+00    0.192935764381832187E+00    0.500356947869602591E+05
   -0.134741757246857833E-01    0.836182258383176037E-02    0.160077239084338530E+01   -0.267440065697521073E-03    0.330692156114421355E-02    0.211591813798990475E+00    0.189536682776204557E+00    0.500363120603415664E+05
   -0.263533010750976278E-02    0.186494876886736695E-01    0.160089155630449476E+01    0.543178333732602207E-02    0.364428131729412682E-02    0.205710326230883200E+00    0.193036433158181642E+00    0.500366621371281362E+05
    0.189639886492236585E-01   -0.107788139829822684E-01    0.159908167613343477E+01    0.274161422317096420E-02    0.406638474445739171E-02    0.211565334538948990E+00    0.189739139116855499E+00    0.500368911399054123E+05
    0.783990103075049398E-02    0.462551370461662063E-02    0.160003768233843036E+01    0.475188325170039678E-02    0.463979141324062996E-02    0.201477432342375279E+00    0.195772182692011992E+00    0.500371205324254406E+05
    0.593700247073015649E-02    0.772947003637827670E-02    0.160041177944464574E+01    0.585292265982617760E-04    0.408114943170583260E-02    0.207219392391015972E+00    0.192178892387545014E+00    0.500372675164993489E+05
    0.142286394259247394E-01   -0.268986888555384227E-02    0.160290470097556592E+01    0.392563091234233042E-02    0.212020686903987036E-02    0.209226070499014510E+00    0.189354945160830790E+00    0.500375013603596381E+05
    0.969758867917444416E-02   -0.868425278893879618E-02    0.159804295363373550E+01    0.257834056617063483E-02    0.119993013608366396E-02    0.208286082353101087E+00    0.190264941153417411E+00    0.500375246178794696E+05
   -0.347202578865256220E-02    0.130391977595317541E-01    0.160056683201901140E+01   -0.179687318775495952E-03    0.422825507835447589E-02    0.207842577635555914E+00    0.189143657791317699E+00    0.500376504189645566E+05
    0.172722166733146887E-02    0.959538589897562799E-02    0.159925334561917643E+01    0.419312738590113532E-02   -0.621208053833781772E-03    0.203619690021820204E+00    0.194145670614773169E+00    0.500378373532121186E+05
    0.478110496781376099E-02    0.168133296102755472E-01    0.160051578968943309E+01    0.251949938387570696E-02    0.330989446576304648E-03    0.206856145531371910E+00    0.190798428936336556E+00    0.500381883901884285E+05
    0.166353351954381702E-01   -0.727650500349118733E-02    0.160022245997971346E+01    0.976064745906444152E-03    0.282003445134351065E-02    0.204714173477001299E+00    0.193786001084959719E+00    0.500382276904562459E+05
    0.178126449848597622E-01   -0.113968823205859112E-02    0.159844166012328492E+01    0.113413403209706933E-02    0.231825975893751269E-02    0.210253093714798112E+00    0.189868263910723423E+00    0.500383570856165461E+05
    0.182359588253093660E-01   -0.366881206202994154E-02    0.159913338553877038E+01    0.410203829519940801E-02    0.305346885220023154E-02    0.204202570200754635E+00    0.193816279744150360E+00    0.500384234870001746E+05
    0.164956129914691253E-01   -0.466170131179003441E-03    0.160162261086071789E+01    0.453676951969580501E-03   -0.166116853713886917E-03    0.207463508509537986E+00    0.190867224113903694E+00    0.500385360662707171E+05
   -0.843832052298636517E-02    0.141676879780079940E-01    0.159864039808947056E+01    0.186977938387194315E-02    0.312980272808373273E-02    0.209632289516412162E+00    0.189117819308301210E+00    0.500385392518393346E+05
    0.141711020332926409E-02   -0.302433678612831465E-02    0.160075766562456123E+01   -0.788039274862937784E-04    0.521483132640854783E-03    0.207636138878597387E+00    0.190287344514435353E+00    0.500385852296395678E+05
   -0.129572329686646146E-01    0.153394932094083735E-01    0.160080936716844047E+01    0.205323951268525850E-02    0.128594732229843117E-02    0.213771012772266400E+00    0.188227063495891661E+00    0.500386102686620579E+05
   -0.126873923989203399E-01    0.652346750346242607E-02    0.160126112221937933E+01    0.435472947096712457E-02    0.165956034903697101E-02    0.205435880675733984E+00    0.194202415718175064E+00    0.500386688636042527E+05
    0.139272304352625262E-01    0.493661978718769063E-02    0.160142480840536927E+01    0.164775404195874374E-02    0.123164850454290150E-02    0.211299558734471732E+00    0.188277195565010463E+00    0.500387340116514169E+05
   -0.868980937771399696E-02    0.663914686427226168E-02    0.160196382541072935E+01    0.228685351160215575E-02   -0.101835260682250385E-02    0.207340010387170093E+00    0.191896781552803652E+00    0.500387761458858658E+05
